time,price,volume,log_return
2010-02-01 09:30:00,92148.14999999995,419651.0,
2010-02-01 09:40:00,104085.38270000002,324058.0,0.12181394186427263
2010-02-01 09:50:00,66601.5642000001,218359.0,-0.44648348605844773
2010-02-01 10:00:00,94494.24149999938,275307.0,0.3498108323780214
2010-02-01 10:10:00,60350.97150000006,182823.0,-0.4483618509580268
2010-02-01 10:20:00,93879.97559999955,288516.0,0.4418400658994982
2010-02-01 10:30:00,103818.29069999894,319001.0,0.10062505511458436
2010-02-01 10:40:00,61321.084000000235,192215.0,-0.5265184345877039
2010-02-01 10:50:00,109844.68019999948,377071.0,0.5829436381983791
2010-02-01 11:00:00,76443.84170000006,233179.0,-0.36251099397411213
2010-02-01 11:10:00,45057.971499999956,144776.0,-0.5286064595910059
2010-02-01 11:20:00,70125.24829999996,220180.0,0.4423329884198932
2010-02-01 11:30:00,46428.310599999786,136686.0,-0.41237348924406997
2010-02-01 11:40:00,35044.23530000006,116410.0,-0.28129828621474556
2010-02-01 11:50:00,39271.58890000003,115705.0,0.11389019948529579
2010-02-01 12:00:00,33105.346899999946,97006.0,-0.17080652158148948
2010-02-01 12:10:00,26783.947300000025,87096.0,-0.21189208038900878
2010-02-01 12:20:00,25147.463299999956,94330.0,-0.06304569807684923
2010-02-01 12:30:00,47401.72690000021,163610.0,0.6339016318911516
2010-02-01 12:40:00,30992.868500000022,89369.0,-0.4249015308939787
2010-02-01 12:50:00,30957.507500000105,90803.0,-0.001141591258145472
2010-02-01 13:00:00,30053.985900000014,91068.0,-0.029620243926810546
2010-02-01 13:10:00,36234.803700000084,194957.0,0.1870247906845653
2010-02-01 13:20:00,39767.135099999956,136975.0,0.09302073478127056
2010-02-01 13:30:00,27375.39089999998,86322.0,-0.37339635242697233
2010-02-01 13:40:00,30785.40310000003,97761.0,0.11739618482998451
2010-02-01 13:50:00,32409.850700000054,92291.0,0.05142175822319377
2010-02-01 14:00:00,55554.83480000003,178253.0,0.5389081368618682
2010-02-01 14:10:00,38738.85409999991,129988.0,-0.3605274691066992
2010-02-01 14:20:00,36014.35799999992,109554.0,-0.07292538601854776
2010-02-01 14:30:00,34240.58810000005,99471.0,-0.050505965332770936
2010-02-01 14:40:00,33202.742700000075,95113.0,-0.030779242987706543
2010-02-01 14:50:00,42147.18870000011,133698.0,0.23853550075850186
2010-02-01 15:00:00,51751.68359999995,161708.0,0.20528898023502096
2010-02-01 15:10:00,33572.53320000011,101902.0,-0.43274869657229653
2010-02-01 15:20:00,40456.14390000004,122473.0,0.1865102523448013
2010-02-01 15:30:00,52559.88279999987,162650.0,0.2617346236191759
2010-02-01 15:40:00,66049.91059999994,217839.0,0.22845753310606268
2010-02-01 15:50:00,101990.94320000066,508495.0,0.434473339737801
2010-02-01 16:00:00,212.175,197800.0,-6.175227890311554
2010-02-01 16:10:00,,,
2010-02-01 16:20:00,,,
2010-02-01 16:30:00,,,
2010-02-01 16:40:00,,,
2010-02-01 16:50:00,,,
2010-02-01 17:00:00,,,
2010-02-01 17:10:00,,,
2010-02-01 17:20:00,,,
2010-02-01 17:30:00,,,
2010-02-01 17:40:00,,,
2010-02-01 17:50:00,,,
2010-02-01 18:00:00,,,
2010-02-01 18:10:00,,,
2010-02-01 18:20:00,,,
2010-02-01 18:30:00,,,
2010-02-01 18:40:00,,,
2010-02-01 18:50:00,,,
2010-02-01 19:00:00,,,
2010-02-01 19:10:00,,,
2010-02-01 19:20:00,,,
2010-02-01 19:30:00,,,
2010-02-01 19:40:00,,,
2010-02-01 19:50:00,,,
2010-02-01 20:00:00,,,
2010-02-01 20:10:00,,,
2010-02-01 20:20:00,,,
2010-02-01 20:30:00,,,
2010-02-01 20:40:00,,,
2010-02-01 20:50:00,,,
2010-02-01 21:00:00,,,
2010-02-01 21:10:00,,,
2010-02-01 21:20:00,,,
2010-02-01 21:30:00,,,
2010-02-01 21:40:00,,,
2010-02-01 21:50:00,,,
2010-02-01 22:00:00,,,
2010-02-01 22:10:00,,,
2010-02-01 22:20:00,,,
2010-02-01 22:30:00,,,
2010-02-01 22:40:00,,,
2010-02-01 22:50:00,,,
2010-02-01 23:00:00,,,
2010-02-01 23:10:00,,,
2010-02-01 23:20:00,,,
2010-02-01 23:30:00,,,
2010-02-01 23:40:00,,,
2010-02-01 23:50:00,,,
2010-02-02 00:00:00,,,
2010-02-02 00:10:00,,,
2010-02-02 00:20:00,,,
2010-02-02 00:30:00,,,
2010-02-02 00:40:00,,,
2010-02-02 00:50:00,,,
2010-02-02 01:00:00,,,
2010-02-02 01:10:00,,,
2010-02-02 01:20:00,,,
2010-02-02 01:30:00,,,
2010-02-02 01:40:00,,,
2010-02-02 01:50:00,,,
2010-02-02 02:00:00,,,
2010-02-02 02:10:00,,,
2010-02-02 02:20:00,,,
2010-02-02 02:30:00,,,
2010-02-02 02:40:00,,,
2010-02-02 02:50:00,,,
2010-02-02 03:00:00,,,
2010-02-02 03:10:00,,,
2010-02-02 03:20:00,,,
2010-02-02 03:30:00,,,
2010-02-02 03:40:00,,,
2010-02-02 03:50:00,,,
2010-02-02 04:00:00,,,
2010-02-02 04:10:00,,,
2010-02-02 04:20:00,,,
2010-02-02 04:30:00,,,
2010-02-02 04:40:00,,,
2010-02-02 04:50:00,,,
2010-02-02 05:00:00,,,
2010-02-02 05:10:00,,,
2010-02-02 05:20:00,,,
2010-02-02 05:30:00,,,
2010-02-02 05:40:00,,,
2010-02-02 05:50:00,,,
2010-02-02 06:00:00,,,
2010-02-02 06:10:00,,,
2010-02-02 06:20:00,,,
2010-02-02 06:30:00,,,
2010-02-02 06:40:00,,,
2010-02-02 06:50:00,,,
2010-02-02 07:00:00,,,
2010-02-02 07:10:00,,,
2010-02-02 07:20:00,,,
2010-02-02 07:30:00,,,
2010-02-02 07:40:00,,,
2010-02-02 07:50:00,,,
2010-02-02 08:00:00,,,
2010-02-02 08:10:00,,,
2010-02-02 08:20:00,,,
2010-02-02 08:30:00,,,
2010-02-02 08:40:00,,,
2010-02-02 08:50:00,,,
2010-02-02 09:00:00,,,
2010-02-02 09:10:00,,,
2010-02-02 09:20:00,,,
2010-02-02 09:30:00,91087.5217999999,418505.0,
2010-02-02 09:40:00,107556.20069999984,330353.0,0.1661926858394833
2010-02-02 09:50:00,94015.17910000012,276640.0,-0.1345572591453866
2010-02-02 10:00:00,114393.86199999944,320039.0,0.1961911746393378
2010-02-02 10:10:00,99237.28980000003,295911.0,-0.1421335747620316
2010-02-02 10:20:00,81642.8051999996,242921.0,-0.1951601509392159
2010-02-02 10:30:00,81746.8042000002,243160.0,0.0012730186996269405
2010-02-02 10:40:00,90968.1953999994,327433.0,0.10688322766969968
2010-02-02 10:50:00,49372.36399999994,156756.0,-0.6111191098738411
2010-02-02 11:00:00,50964.87659999997,161305.0,0.031745866893587715
2010-02-02 11:10:00,47239.51739999992,157101.0,-0.07590592598968153
2010-02-02 11:20:00,31961.92429999995,94740.0,-0.3906854466356727
2010-02-02 11:30:00,29708.89589999997,91664.0,-0.07309880251014622
2010-02-02 11:40:00,52900.091300000306,204388.0,0.5769585385482457
2010-02-02 11:50:00,34928.43360000008,97152.0,-0.41510385092113067
2010-02-02 12:00:00,40824.482299999894,115726.0,0.15598074398126502
2010-02-02 12:10:00,33872.20349999993,98605.0,-0.1866872355342255
2010-02-02 12:20:00,36043.5427,100464.0,0.06213300473459399
2010-02-02 12:30:00,26795.04980000006,86922.0,-0.2965105655204042
2010-02-02 12:40:00,32386.47800000008,89593.0,0.18952382850553826
2010-02-02 12:50:00,27750.33049999994,76598.0,-0.15449323997489875
2010-02-02 13:00:00,29060.049399999934,76661.0,0.04611660804043775
2010-02-02 13:10:00,25972.472699999937,77729.0,-0.11232712322162454
2010-02-02 13:20:00,31375.666800000035,91767.0,0.18899541496551545
2010-02-02 13:30:00,45364.41370000029,138009.0,0.36869530866192585
2010-02-02 13:40:00,51473.61539999999,193177.0,0.12634139557998383
2010-02-02 13:50:00,36831.592500000144,121564.0,-0.3347133853283089
2010-02-02 14:00:00,30828.966999999997,94194.0,-0.177901233717657
2010-02-02 14:10:00,33280.82390000005,105552.0,0.07652663724544494
2010-02-02 14:20:00,26450.680799999955,83768.0,-0.22969947515365066
2010-02-02 14:30:00,37820.76340000002,116497.0,0.3575763510103555
2010-02-02 14:40:00,55837.87669999999,148317.0,0.3895941849038409
2010-02-02 14:50:00,46688.31269999994,190761.0,-0.17895856304724575
2010-02-02 15:00:00,55103.40840000011,168767.0,0.1657177027144716
2010-02-02 15:10:00,96942.56659999919,314262.0,0.5649071335526434
2010-02-02 15:20:00,54821.046299999674,169913.0,-0.5700445294451013
