time,price,volume,log_return
2010-10-13 23:00:00,,,
2010-10-14 00:00:00,,,
2010-10-14 01:00:00,,,
2010-10-14 02:00:00,,,
2010-10-14 03:00:00,,,
2010-10-14 04:00:00,,,
2010-10-14 05:00:00,,,
2010-10-14 06:00:00,,,
2010-10-14 07:00:00,,,
2010-10-14 08:00:00,,,
2010-10-14 09:00:00,331829.7702000036,996120.0,
2010-10-14 10:00:00,451824.31070000055,1193132.0,0.30867131407111614
2010-10-14 11:00:00,342775.25799999,956867.0,-0.2762184032071438
2010-10-14 12:00:00,308726.3064999934,840919.0,-0.10461986300621265
2010-10-14 13:00:00,307534.25620000076,873819.0,-0.0038686615982983542
2010-10-14 14:00:00,302142.15029999946,898634.0,-0.017688880328522377
2010-10-14 15:00:00,596611.3903999683,2216895.0,0.6803683610977102
2010-10-14 16:00:00,637.6899999999999,1542.0,-6.841168971226147
2010-10-14 17:00:00,,,
2010-10-14 18:00:00,,,
2010-10-14 19:00:00,,,
2010-10-14 20:00:00,,,
2010-10-14 21:00:00,,,
2010-10-14 22:00:00,,,
2010-10-14 23:00:00,,,
2010-10-15 00:00:00,,,
2010-10-15 01:00:00,,,
2010-10-15 02:00:00,,,
2010-10-15 03:00:00,,,
2010-10-15 04:00:00,,,
2010-10-15 05:00:00,,,
2010-10-15 06:00:00,,,
2010-10-15 07:00:00,,,
2010-10-15 08:00:00,,,
2010-10-15 09:00:00,360223.8538999926,3182873.0,
2010-10-15 10:00:00,611713.9308000032,2160184.0,0.5295390853066628
2010-10-15 11:00:00,349858.5163999972,1312153.0,-0.5587359059982254
2010-10-15 12:00:00,284551.61459999735,820800.0,-0.2066141746442746
2010-10-15 13:00:00,370675.9887999974,1190949.0,0.2644136762109699
2010-10-15 14:00:00,397103.8741999847,1204565.0,0.06886955885581067
2010-10-15 15:00:00,761899.05120011,2934614.0,0.6516161738482872
2010-10-15 16:00:00,635.5825000000001,527438.0,-7.0890274459088145
